"Verkiezing","NIS","Lijstnummer","Lijstnaam","Volgnummer","Naam","Leeftijd","Geslacht","Voorkeurstemmen","Verkozen","Verkozen volgnummer"
"De Panne","38008",9,"DAS",12,"DEMUYSERE Pascal",51,"M",494,0,6
"De Panne","38008",9,"DAS",2,"DEGRAEUWE Marc",52,"M",468,1,5
"De Panne","38008",9,"DAS",13,"SIX Maria",56,"F",347,0,11
"De Panne","38008",9,"DAS",7,"LIEFHOOGHE Willy",63,"M",547,1,8
"De Panne","38008",9,"DAS",19,"VANHESTE-CLAUW Jacqueline",64,"F",648,1,4
"De Panne","38008",9,"DAS",18,"BEERENS Betty",67,"F",341,0,12
"De Panne","38008",9,"DAS",20,"DEBEERST Jaak",67,"M",476,0,8
"De Panne","38008",9,"DAS",21,"BUTSRAEN Robert",69,"M",596,1,6
"De Panne","38008",8,"VISIE 2020 & N-VA",19,"TILLIE Oliver",35,"M",270,0,10
"De Panne","38008",8,"VISIE 2020 & N-VA",3,"VERBRUGGE Cindy",40,"F",330,0,1
"De Panne","38008",8,"VISIE 2020 & N-VA",9,"DEHAESE Sindy",40,"F",316,0,8
"De Panne","38008",8,"VISIE 2020 & N-VA",8,"CHRISTIAENS Danny",41,"M",234,0,14
"De Panne","38008",8,"VISIE 2020 & N-VA",11,"RABAEY Marleen",46,"F",405,0,3
"De Panne","38008",8,"VISIE 2020 & N-VA",18,"NEUVILLE Hervé",46,"M",251,0,12
"De Panne","38008",8,"VISIE 2020 & N-VA",2,"LOGIER Mieke",48,"F",532,1,5
"De Panne","38008",8,"VISIE 2020 & N-VA",12,"GODERIS Pieter",48,"M",346,0,6
"De Panne","38008",8,"VISIE 2020 & N-VA",16,"VAN TIL Diane",49,"F",194,0,15
"De Panne","38008",8,"VISIE 2020 & N-VA",14,"DECROCK Rita",50,"F",325,0,7
"De Panne","38008",8,"VISIE 2020 & N-VA",6,"LAMBREGT Frank",51,"M",385,0,4
"De Panne","38008",8,"VISIE 2020 & N-VA",13,"BOSSUYT Marc",52,"M",595,1,3
"De Panne","38008",8,"VISIE 2020 & N-VA",10,"TICKET Kathleen",53,"F",245,0,13
"De Panne","38008",8,"VISIE 2020 & N-VA",1,"VAN DAMME Serge",54,"M",985,1,1
"De Panne","38008",8,"VISIE 2020 & N-VA",4,"VANDERMEEREN Michèle",56,"F",610,1,2
"De Panne","38008",8,"VISIE 2020 & N-VA",7,"D'HOOGE-LINTHOUT Martine",59,"F",459,1,6
"De Panne","38008",8,"VISIE 2020 & N-VA",20,"DE GRYSE Noël",60,"M",362,0,5
"De Panne","38008",8,"VISIE 2020 & N-VA",5,"BERQUIN Rudy",62,"M",423,0,2
"De Panne","38008",8,"VISIE 2020 & N-VA",17,"VERPOORTE Leslie",62,"M",270,0,9
"De Panne","38008",8,"VISIE 2020 & N-VA",21,"FLORIZOONE Roland",62,"M",595,1,4
"De Panne","38008",8,"VISIE 2020 & N-VA",15,"GALICIA Gerda",68,"F",266,0,11
"De Panne","38008",3,"VLAAMS BELANG",6,"VANDEVELDE Geoffrey",25,"M",106,0,0
"De Panne","38008",3,"VLAAMS BELANG",4,"TILLIE Maikel",33,"M",59,0,0
"De Panne","38008",3,"VLAAMS BELANG",8,"BAILLEUL Godelieve",54,"F",71,0,0
"De Panne","38008",3,"VLAAMS BELANG",1,"VAN CLEEMPUT Reinilde",64,"F",168,0,0
"De Panne","38008",3,"VLAAMS BELANG",5,"DOHEYN Jeannine",66,"F",69,0,0
"De Panne","38008",3,"VLAAMS BELANG",3,"TIEBACKX Lucienne",72,"F",66,0,0
"De Panne","38008",3,"VLAAMS BELANG",2,"DE CUMAN Andre",73,"M",65,0,0
"De Panne","38008",3,"VLAAMS BELANG",7,"WARREYN Joris",73,"M",60,0,0
"De Pinte","44012",7,"CD&V",10,"REYNTJENS Laure",20,"F",421,0,3
"De Pinte","44012",7,"CD&V",9,"DE VOS Dieter",23,"M",506,1,7
"De Pinte","44012",7,"CD&V",12,"FEYS Charlotte",25,"F",198,0,9
"De Pinte","44012",7,"CD&V",11,"VAN PETEGHEM Vincent",31,"M",917,1,2
"De Pinte","44012",7,"CD&V",13,"VAN HOECKE Maarten",33,"M",131,0,13
"De Pinte","44012",7,"CD&V",3,"LEKENS Lieven",35,"M",327,0,1
"De Pinte","44012",7,"CD&V",8,"MOERMAN Inge",38,"F",255,0,5
"De Pinte","44012",7,"CD&V",14,"DE BIE Marian",38,"F",233,0,6
"De Pinte","44012",7,"CD&V",16,"SCHATTEMAN Leen",40,"F",200,0,8
"De Pinte","44012",7,"CD&V",17,"TEMMERMAN Inge",41,"F",143,0,12
"De Pinte","44012",7,"CD&V",18,"TEMMERMAN Annick",42,"F",212,0,7
"De Pinte","44012",7,"CD&V",19,"VERMEERSCH Bert",45,"M",169,0,11
"De Pinte","44012",7,"CD&V",5,"ROMBAUT Willem",46,"M",495,1,8
"De Pinte","44012",7,"CD&V",4,"GHYSELINCK Kathleen",48,"F",275,0,4
"De Pinte","44012",7,"CD&V",2,"VAN LANCKER Lieve",53,"F",655,1,3
"De Pinte","44012",7,"CD&V",1,"VAN PETEGHEM Martin",59,"M",1853,1,1
"De Pinte","44012",7,"CD&V",21,"BLOMME Guy",63,"M",558,1,5
"De Pinte","44012",7,"CD&V",15,"DHAENENS Piet",65,"M",176,0,10
"De Pinte","44012",7,"CD&V",7,"VAN NIEUWENHUYZE Antoine",67,"M",514,1,6
"De Pinte","44012",7,"CD&V",20,"NAESSENS Frans",69,"M",574,1,4
"De Pinte","44012",7,"CD&V",6,"PIETERS Odette",73,"F",432,0,2
"De Pinte","44012",2,"N-VA",12,"MAENE Alexander",18,"M",90,0,12
"De Pinte","44012",2,"N-VA",10,"BAERT Stijn",21,"M",94,0,11
"De Pinte","44012",2,"N-VA",4,"DECONINCK Marlies",28,"F",134,0,1
"De Pinte","44012",2,"N-VA",14,"DE BRUYKER Gert",30,"M",80,0,16
"De Pinte","44012",2,"N-VA",1,"COMHAIR Ferry",33,"M",293,1,1
"De Pinte","44012",2,"N-VA",2,"DEMUNCK Benedikte",37,"F",271,1,2
"De Pinte","44012",2,"N-VA",15,"MAGERMAN Hilde",41,"F",96,0,10
"De Pinte","44012",2,"N-VA",16,"MONNOYE Nico",41,"M",82,0,15
"De Pinte","44012",2,"N-VA",8,"VANDEN BERGHE Greet",46,"F",96,0,9
"De Pinte","44012",2,"N-VA",5,"GRYFFROY Leen",47,"F",144,0,3
"De Pinte","44012",2,"N-VA",19,"VANRYCKEGHEM Alexander",47,"M",104,0,8
"De Pinte","44012",2,"N-VA",13,"SMET Bart",48,"M",83,0,14
"De Pinte","44012",2,"N-VA",3,"NIJS Annemie",49,"F",233,1,3
"De Pinte","44012",2,"N-VA",18,"WILLE An",49,"F",90,0,13
"De Pinte","44012",2,"N-VA",9,"VLIEGHE-VAN HOECKE Hans",54,"M",75,0,17
"De Pinte","44012",2,"N-VA",11,"STRYBOS Lieve",62,"F",111,0,7
"De Pinte","44012",2,"N-VA",17,"DE CONINCK Fredy",64,"M",119,0,6
"De Pinte","44012",2,"N-VA",7,"WOSTYN Luc",65,"M",119,0,5
"De Pinte","44012",2,"N-VA",6,"DE POORTER-MAES Jeanine",66,"F",162,1,4
"De Pinte","44012",2,"N-VA",20,"LIEVENS-NIEMEGEERS Rita",66,"F",145,0,2
"De Pinte","44012",2,"N-VA",21,"PÉE Marie-Paule",71,"F",138,0,4
"De Pinte","44012",1,"Open Vld",13,"DE GIEY Roxane",20,"F",179,0,3
"De Pinte","44012",1,"Open Vld",16,"VAN HAMME Arnaud",22,"M",92,0,16
"De Pinte","44012",1,"Open Vld",6,"VAN OVERBEKE Stefan",34,"M",93,0,15
"De Pinte","44012",1,"Open Vld",10,"HAECK Maarten",38,"M",110,0,10
"De Pinte","44012",1,"Open Vld",12,"DEDAPPER Dirk",38,"M",94,0,14
"De Pinte","44012",1,"Open Vld",1,"DE SCHRYVER Eva",40,"F",530,1,1
"De Pinte","44012",1,"Open Vld",11,"VANDERLINDEN-DE GROOTE Nancy",40,"F",94,0,13
"De Pinte","44012",1,"Open Vld",19,"GOMES Evelyne",42,"F",97,0,12
"De Pinte","44012",1,"Open Vld",18,"VERLEYEN Christel",44,"F",139,0,7
"De Pinte","44012",1,"Open Vld",5,"DICK Peter",46,"M",97,0,1
"De Pinte","44012",1,"Open Vld",9,"GOOSSENS-ECTORS Lieve",48,"F",133,0,8
"De Pinte","44012",1,"Open Vld",7,"EECKHOUT Marijke",50,"F",152,0,4
"De Pinte","44012",1,"Open Vld",8,"DE SLOOVER Dirk",50,"M",108,0,11
"De Pinte","44012",1,"Open Vld",20,"DE GIEY Pierre",52,"M",112,0,9
"De Pinte","44012",1,"Open Vld",14,"DE JAEGHER Rita",54,"F",142,0,6
"De Pinte","44012",1,"Open Vld",3,"DE VRIESE Chantal",55,"F",219,1,3
"De Pinte","44012",1,"Open Vld",4,"MINOODT Marleen",59,"F",193,1,4
"De Pinte","44012",1,"Open Vld",2,"VAN NESTE Mark",64,"M",352,1,2
"De Pinte","44012",1,"Open Vld",17,"WEYTENS  Jacky",64,"M",144,0,5
"De Pinte","44012",1,"Open Vld",15,"DE CORTE Jenny",69,"F",80,0,17
"De Pinte","44012",1,"Open Vld",21,"STRUMANE Gilbert",76,"M",187,0,2
"De Pinte","44012",8,"Ruimte",6,"SUYS Simon",22,"M",217,1,5
"De Pinte","44012",8,"Ruimte",9,"BRACKE Jordy",23,"M",106,0,5
"De Pinte","44012",8,"Ruimte",15,"THEUNISSEN Wim",27,"M",59,0,16
"De Pinte","44012",8,"Ruimte",8,"STROOBANDT An",30,"F",81,0,12
"De Pinte","44012",8,"Ruimte",7,"NEYT Katinka",33,"F",125,0,4
"De Pinte","44012",8,"Ruimte",3,"VANBIERVLIET Wim",35,"M",243,1,4
"De Pinte","44012",8,"Ruimte",16,"VANDERGHOTE Lieve",38,"F",102,0,8
"De Pinte","44012",8,"Ruimte",4,"CLAEYS Hilde",41,"F",304,1,2
"De Pinte","44012",8,"Ruimte",1,"DEJONGHE Trudo",47,"M",276,1,1
"De Pinte","44012",8,"Ruimte",21,"DEPESTELE Geert",48,"M",180,0,3
"De Pinte","44012",8,"Ruimte",14,"BOSSUYT Jacky",49,"M",74,0,14
"De Pinte","44012",8,"Ruimte",12,"DE RUYTER Hans",50,"M",61,0,15
"De Pinte","44012",8,"Ruimte",5,"VERMEYEN Lutgard",51,"F",130,0,1
"De Pinte","44012",8,"Ruimte",17,"VERMASSEN Det",55,"F",83,0,11
"De Pinte","44012",8,"Ruimte",19,"VERSLYPPE Colette",56,"F",91,0,10
"De Pinte","44012",8,"Ruimte",2,"DEFLOOR An",57,"F",278,1,3
"De Pinte","44012",8,"Ruimte",20,"TURF Jan",57,"M",192,0,2
"De Pinte","44012",8,"Ruimte",10,"DHAENENS Willem",58,"M",105,0,6
"De Pinte","44012",8,"Ruimte",13,"VERSCHRAEGEN Lieve",65,"F",78,0,13
"De Pinte","44012",8,"Ruimte",11,"PAUWELS Jeanine",68,"F",96,0,9
"De Pinte","44012",8,"Ruimte",18,"BOGAERT Pierre",69,"M",103,0,7
"Deerlijk","34009",7,"CD&V",11,"DE KETELE Lien",27,"F",465,1,11
"Deerlijk","34009",7,"CD&V",13,"DEJAEGER Mathieu",31,"M",374,0,5
"Deerlijk","34009",7,"CD&V",5,"TIJTGAT Jo",35,"M",841,1,4
"Deerlijk","34009",7,"CD&V",14,"DEPLA Janneke",36,"F",348,0,6
"Deerlijk","34009",7,"CD&V",15,"BEKE Jurgen",36,"M",504,1,8
"Deerlijk","34009",7,"CD&V",1,"CROES Claude",38,"M",2415,1,1
"Deerlijk","34009",7,"CD&V",18,"VANDE WIELE Yves",40,"M",316,0,9
"Deerlijk","34009",7,"CD&V",9,"DEKNUDT-MICHIELS Sabine",44,"F",471,1,10
"Deerlijk","34009",7,"CD&V",16,"TERRIJN Rudy",44,"M",329,0,7
"Deerlijk","34009",7,"CD&V",17,"PRAT Marleen",44,"F",461,0,2
"Deerlijk","34009",7,"CD&V",4,"OLIVIER Kaat",45,"F",633,1,6
"Deerlijk","34009",7,"CD&V",12,"VERCAEMPST Veronique",45,"F",316,0,8
"Deerlijk","34009",7,"CD&V",2,"ACCOU Ann",46,"F",1084,1,2
"Deerlijk","34009",7,"CD&V",3,"DE DONDER Carl",46,"M",824,1,5
"Deerlijk","34009",7,"CD&V",8,"VAN WONTERGHEM-VANNESTE Christine",46,"F",217,0,10
"Deerlijk","34009",7,"CD&V",21,"VANWYNSBERGHE-ROORYCK Regine",49,"F",972,1,3
"Deerlijk","34009",7,"CD&V",6,"HAERINCK Louis",54,"M",482,1,9
"Deerlijk","34009",7,"CD&V",10,"DEROUBAIX Ingrid",56,"F",436,0,3
"Deerlijk","34009",7,"CD&V",19,"AMEYE Eddy",58,"M",382,0,4
"Deerlijk","34009",7,"CD&V",20,"KEMSEKE Frans",60,"M",590,1,7
"Deerlijk","34009",7,"CD&V",7,"CALLEWAERT Toon",69,"M",452,0,1
"Deerlijk","34009",8,"DURF!",1,"SCHELFHOUT Luk",55,"M",69,0,0
"Deerlijk","34009",2,"N-VA",13,"MOLENSCHOT Jensey",22,"M",110,0,9
"Deerlijk","34009",2,"N-VA",7,"VANPOUCKE Brecht",27,"M",149,0,4
"Deerlijk","34009",2,"N-VA",2,"MESPREUVE Sophie",32,"F",390,1,2
"Deerlijk","34009",2,"N-VA",1,"TERRYN Filip",43,"M",707,1,1
"Deerlijk","34009",2,"N-VA",5,"OWEN Kird",44,"M",126,0,7
"Deerlijk","34009",2,"N-VA",11,"BOSSUYT Jan",46,"M",106,0,11
"Deerlijk","34009",2,"N-VA",6,"OTTEVAERE Mieke",48,"F",227,0,2
"Deerlijk","34009",2,"N-VA",8,"BLAUWBLOMME Isabelle",48,"F",107,0,10
"Deerlijk","34009",2,"N-VA",18,"GHESQUIRE Peter",48,"M",89,0,16
"Deerlijk","34009",2,"N-VA",10,"DEVISSCHER Kim",49,"F",130,0,6
"Deerlijk","34009",2,"N-VA",16,"BEAUFAYS Koenraad",51,"M",87,0,17
"Deerlijk","34009",2,"N-VA",14,"MATHIEU Anita",56,"F",101,0,14
"Deerlijk","34009",2,"N-VA",20,"TOYE Piet",57,"M",106,0,13
"Deerlijk","34009",2,"N-VA",9,"DEMEULEMEESTER Dominique",59,"M",163,0,3
"Deerlijk","34009",2,"N-VA",12,"VANWYNSBERGHE Rita",59,"F",137,0,5
"Deerlijk","34009",2,"N-VA",15,"DECONINCK Jozef",59,"M",123,0,8
"Deerlijk","34009",2,"N-VA",19,"SMITS Nicole",59,"F",96,0,15
"Deerlijk","34009",2,"N-VA",21,"MESPREUVE-JOSEPH Rita",60,"F",241,1,4
"Deerlijk","34009",2,"N-VA",17,"BEUNENS Annie",61,"F",106,0,12
"Deerlijk","34009",2,"N-VA",4,"DEJAGER Frieda",63,"F",264,1,3
"Deerlijk","34009",2,"N-VA",3,"BYTTEBIER Marc",67,"M",235,0,1
"Deerlijk","34009",1,"Open Vld",20,"VANDEKERKHOVE Eline",21,"F",201,0,6
"Deerlijk","34009",1,"Open Vld",6,"WYLIN Laetitia",22,"F",244,0,5
"Deerlijk","34009",1,"Open Vld",19,"MESTDAGH Gregory",23,"M",137,0,16
"Deerlijk","34009",1,"Open Vld",2,"LEFEBVRE Angelique",26,"F",418,1,2
"Deerlijk","34009",1,"Open Vld",5,"VANNESTE Matthias",26,"M",309,1,3
"Deerlijk","34009",1,"Open Vld",1,"SCHELFHOUT Bert",28,"M",745,1,1
"Deerlijk","34009",1,"Open Vld",7,"VANDEMAELE Ward",36,"M",245,0,4
"Deerlijk","34009",1,"Open Vld",11,"GARDYN Wouter",39,"M",162,0,11
"Deerlijk","34009",1,"Open Vld",13,"DEMEULEMEESTER Andy",39,"M",165,0,10
"Deerlijk","34009",1,"Open Vld",12,"DEKOCKER Karla",43,"F",161,0,12
"Deerlijk","34009",1,"Open Vld",9,"VERSCHUERE Geert",44,"M",198,0,7
"Deerlijk","34009",1,"Open Vld",10,"DE BAKKER Margo",44,"F",151,0,13
"Deerlijk","34009",1,"Open Vld",4,"GHEKIERE Philip",47,"M",301,0,2
"Deerlijk","34009",1,"Open Vld",17,"NUYTENS Dirk",47,"M",138,0,15
"Deerlijk","34009",1,"Open Vld",3,"LIBERT Rolande",48,"F",254,0,1
"Deerlijk","34009",1,"Open Vld",14,"DEMAEGDT Carine",48,"F",134,0,17
"Deerlijk","34009",1,"Open Vld",15,"COURTENS Martin",48,"M",189,0,8
"Deerlijk","34009",1,"Open Vld",21,"VERMEULEN Wim",58,"M",262,0,3
"Deerlijk","34009",1,"Open Vld",18,"VAN HOE Rosita",59,"F",132,0,18
"Deerlijk","34009",1,"Open Vld",16,"DERYCKE Roos",62,"F",139,0,14
"Deerlijk","34009",1,"Open Vld",8,"CREMELIE Francine",67,"F",168,0,9
"Deerlijk","34009",4,"sp.a",10,"SIMOENS Tom",18,"M",160,0,8
"Deerlijk","34009",4,"sp.a",14,"HEUGENS Dempsey",20,"M",139,0,13
"Deerlijk","34009",4,"sp.a",11,"SRASRA Nadia",26,"F",164,0,7
"Deerlijk","34009",4,"sp.a",12,"SANDERS Broes",27,"M",130,0,17
"Deerlijk","34009",4,"sp.a",5,"CNEUDE Alexandra",32,"F",216,0,2
"Deerlijk","34009",4,"sp.a",1,"D'HONT Tundie",34,"F",735,1,1
"Deerlijk","34009",4,"sp.a",9,"DHOOP Katrien",35,"F",143,0,12
"Deerlijk","34009",4,"sp.a",7,"SOETAERT Ina",39,"F",148,0,9
"Deerlijk","34009",4,"sp.a",13,"VANHOUTTEGHEM Cindey",41,"F",145,0,11
"Deerlijk","34009",4,"sp.a",3,"DEPAEMELAERE Marleen",44,"F",275,0,1
"Deerlijk","34009",4,"sp.a",8,"DE GROOTE Geert",44,"M",147,0,10
"Deerlijk","34009",4,"sp.a",6,"EVERAERT Serge",48,"M",190,0,4
"Deerlijk","34009",4,"sp.a",20,"GEVAERT Marleen",49,"F",184,0,6
"Deerlijk","34009",4,"sp.a",2,"BAERT Gino",51,"M",447,1,2
"Deerlijk","34009",4,"sp.a",15,"DUTHOY Christa",57,"F",129,0,18
"Deerlijk","34009",4,"sp.a",19,"KAI Frans",58,"M",132,0,16
"Deerlijk","34009",4,"sp.a",16,"VANWETTERE Kristien",60,"F",137,0,14
"Deerlijk","34009",4,"sp.a",18,"LEFEBVRE Christiane",67,"F",134,0,15
"Deerlijk","34009",4,"sp.a",17,"VANDERBEKEN Etienne",69,"M",184,0,5
"Deerlijk","34009",4,"sp.a",21,"DERUYTERE Frans",69,"M",214,0,3
"Deerlijk","34009",4,"sp.a",4,"VANHEERWEGHE Robert",70,"M",296,1,3
"Deerlijk","34009",3,"VLAAMS BELANG",2,"VANGHELUWE Sabrina",34,"F",66,0,0
"Deerlijk","34009",3,"VLAAMS BELANG",7,"CREUS Dominic",37,"M",41,0,0
"Deerlijk","34009",3,"VLAAMS BELANG",3,"DECAVELE Sebastien",38,"M",51,0,0
"Deerlijk","34009",3,"VLAAMS BELANG",10,"VANDENBORRE Franky",39,"M",35,0,0
"Deerlijk","34009",3,"VLAAMS BELANG",4,"GOTELAERE Nadine",40,"F",43,0,0
"Deerlijk","34009",3,"VLAAMS BELANG",6,"DECONINCK Sofie",41,"F",47,0,0
"Deerlijk","34009",3,"VLAAMS BELANG",5,"MORJEAN Nico",42,"M",49,0,0
"Deerlijk","34009",3,"VLAAMS BELANG",11,"DEMEULEMEESTER Rudy",45,"M",52,0,0
"Deerlijk","34009",3,"VLAAMS BELANG",9,"VERKYNDERE Gratienne",48,"F",38,0,0
"Deerlijk","34009",3,"VLAAMS BELANG",1,"COURTENS Tony",49,"M",135,0,0
"Deerlijk","34009",3,"VLAAMS BELANG",8,"HEYERICK Marianne",50,"F",38,0,0
"Deinze","44011",7,"CD&V",19,"VAN DE CASTEELE Celine",23,"F",236,0,15
"Deinze","44011",7,"CD&V",14,"DEBEURME Stephanie",27,"F",706,1,10
"Deinze","44011",7,"CD&V",9,"DE REU Rutger",29,"M",1375,1,4
"Deinze","44011",7,"CD&V",13,"STEYAERT Karen",30,"F",416,0,5
"Deinze","44011",7,"CD&V",8,"COCQUYT-LANDUYT Sofie",31,"F",763,1,9
"Deinze","44011",7,"CD&V",27,"VAN STEENKISTE Pieter",33,"M",533,0,2
"Deinze","44011",7,"CD&V",24,"MOREELS-NIJS An",34,"F",338,0,9
"Deinze","44011",7,"CD&V",25,"DE RHO Kristof",35,"M",289,0,11
"Deinze","44011",7,"CD&V",10,"VAN CROMBRUGGHE VAN LEERNE Carlos",38,"M",349,0,7
"Deinze","44011",7,"CD&V",3,"VAN THUYNE Bart",39,"M",2054,1,2
"Deinze","44011",7,"CD&V",16,"VAN HUFFEL Cinthia",39,"F",184,0,17
"Deinze","44011",7,"CD&V",21,"VANDERBRUGGHEN Nele",40,"F",197,0,16
"Deinze","44011",7,"CD&V",12,"STANS Mickel",41,"M",164,0,18
"Deinze","44011",7,"CD&V",1,"VERMEULEN Jan",42,"M",2939,1,1
"Deinze","44011",7,"CD&V",20,"ROBERTI Adrien",43,"M",321,0,10
"Deinze","44011",7,"CD&V",17,"EL HAOUARI Mady",44,"M",343,0,8
"Deinze","44011",7,"CD&V",15,"TACK Lieven",47,"M",506,0,3
"Deinze","44011",7,"CD&V",2,"DE SPIEGELAERE Conny",48,"F",1521,1,3
"Deinze","44011",7,"CD&V",23,"HERMAN Elsy",49,"F",266,0,13
"Deinze","44011",7,"CD&V",5,"DE NEVE Tony",50,"M",796,1,7
"Deinze","44011",7,"CD&V",22,"VANDENBOGAERDE Carine",50,"F",245,0,14
"Deinze","44011",7,"CD&V",6,"DEPREITERE Marc",53,"M",649,0,1
"Deinze","44011",7,"CD&V",18,"LAENEN Magda",55,"F",274,0,12
"Deinze","44011",7,"CD&V",4,"VAN BRAECKEL-VAN HOVE Trees",56,"F",1187,1,5
"Deinze","44011",7,"CD&V",11,"DOBBELAERE Laurette",57,"F",406,0,6
"Deinze","44011",7,"CD&V",7,"DE SCHRIJVER Marc",58,"M",793,1,8
"Deinze","44011",7,"CD&V",26,"DE KETELAERE Willy",62,"M",492,0,4
"Deinze","44011",7,"CD&V",28,"VERTRIEST-GINNEBERGE Gerda",62,"F",692,1,11
"Deinze","44011",7,"CD&V",29,"DE RUYCK Jacques",66,"M",838,1,6
"Deinze","44011",8,"GroenRood",4,"BAETS Laura",18,"F",401,1,3
"Deinze","44011",8,"GroenRood",8,"PARMENTIER Thomas",20,"M",259,0,8
"Deinze","44011",8,"GroenRood",12,"VAN HERZEELE Jasper",24,"M",161,0,13
"Deinze","44011",8,"GroenRood",16,"BOUCKAERT Ruben",24,"M",124,0,21
"Deinze","44011",8,"GroenRood",11,"MARTENS Eva",35,"F",266,0,7
"Deinze","44011",8,"GroenRood",19,"VANHEE Kobe",35,"M",120,0,23
"Deinze","44011",8,"GroenRood",18,"GERARD Isabelle",38,"F",140,0,18
"Deinze","44011",8,"GroenRood",28,"STROOBANDT Christine",39,"F",313,0,3
"Deinze","44011",8,"GroenRood",2,"STROOBANDT Dirk",40,"M",596,1,2
"Deinze","44011",8,"GroenRood",9,"DEPRAETERE Sigrid",40,"F",257,0,9
"Deinze","44011",8,"GroenRood",10,"BÉATSE Peter",41,"M",149,0,15
"Deinze","44011",8,"GroenRood",17,"PEIRSMAN Kristel",41,"F",118,0,24
"Deinze","44011",8,"GroenRood",22,"VERMEULEN Stefan",41,"M",115,0,25
"Deinze","44011",8,"GroenRood",27,"ROELENS Mieke",41,"F",362,0,2
"Deinze","44011",8,"GroenRood",29,"DONNÉ Eddy",42,"M",311,0,4
"Deinze","44011",8,"GroenRood",1,"VERSTRAETE Annick",43,"F",781,1,1
"Deinze","44011",8,"GroenRood",5,"DE PESTEL Dirk",43,"M",299,0,6
"Deinze","44011",8,"GroenRood",7,"PARMENTIER Peter",46,"M",309,0,5
"Deinze","44011",8,"GroenRood",14,"GODDERIS Lieven",51,"M",141,0,17
"Deinze","44011",8,"GroenRood",24,"LE ROY Patrick",51,"M",157,0,14
"Deinze","44011",8,"GroenRood",13,"DE WAELE Nadine",54,"F",164,0,12
"Deinze","44011",8,"GroenRood",20,"VAN DEN ABEELE Ethel",54,"F",129,0,19
"Deinze","44011",8,"GroenRood",3,"DE WINTER Eddy",55,"M",388,0,1
"Deinze","44011",8,"GroenRood",26,"BRUNEEL Martijn",56,"M",165,0,11
"Deinze","44011",8,"GroenRood",6,"CLAUS Hadewych",57,"F",190,0,10
"Deinze","44011",8,"GroenRood",21,"AUDENAERT Miek",58,"F",114,0,26
"Deinze","44011",8,"GroenRood",23,"GAEREMYNCK Marianne",59,"F",124,0,22
"Deinze","44011",8,"GroenRood",15,"VANDERSCHUEREN Rita",64,"F",149,0,16
"Deinze","44011",8,"GroenRood",25,"STOCKMANS Flora",67,"F",127,0,20
"Deinze","44011",2,"N-VA",16,"BLONDEEL Ellen",19,"F",286,0,7
"Deinze","44011",2,"N-VA",2,"NEIRYNCK Matthias",24,"M",599,1,2
"Deinze","44011",2,"N-VA",15,"VAN EYGHEN Hans",24,"M",240,0,15
"Deinze","44011",2,"N-VA",10,"DE GRAEVE Matthias",27,"M",282,0,9
"Deinze","44011",2,"N-VA",9,"THERSSEN Eva",29,"F",248,0,13
"Deinze","44011",2,"N-VA",14,"DAO Awa",30,"F",245,0,14
"Deinze","44011",2,"N-VA",21,"VAN DAMME Beatrijs",33,"F",220,0,19
"Deinze","44011",2,"N-VA",5,"NOË Piet",35,"M",396,0,1
"Deinze","44011",2,"N-VA",13,"DE MEESTER Nico",35,"M",263,0,11
"Deinze","44011",2,"N-VA",17,"COLLEDAN Gauthier",40,"M",218,0,20
"Deinze","44011",2,"N-VA",23,"BROEREN Peter",40,"M",212,0,23
"Deinze","44011",2,"N-VA",26,"VAN DER DONCKT Vicky",40,"F",254,0,12
"Deinze","44011",2,"N-VA",1,"VERMEULEN Sabine",41,"F",1107,1,1
"Deinze","44011",2,"N-VA",6,"VERLEYE Chantal",42,"F",329,0,4
"Deinze","44011",2,"N-VA",22,"MALLARD Nathalie",42,"F",217,0,22
"Deinze","44011",2,"N-VA",3,"VAN ASSCHE-CLAEYS Sylvie",43,"F",469,1,5
"Deinze","44011",2,"N-VA",8,"RASSALLE Luce",45,"M",315,0,5
"Deinze","44011",2,"N-VA",11,"ROGGE Johan",46,"M",233,0,16
"Deinze","44011",2,"N-VA",18,"COPPENS Els",50,"F",284,0,8
"Deinze","44011",2,"N-VA",25,"CORTEVILLE Luc",50,"M",209,0,24
"Deinze","44011",2,"N-VA",20,"ACHTERGAELE Dirk",52,"M",226,0,17
"Deinze","44011",2,"N-VA",7,"VERMEULEN Ronny",53,"M",387,0,2
"Deinze","44011",2,"N-VA",28,"BOERJAN Veerle",53,"F",376,0,3
"Deinze","44011",2,"N-VA",19,"HERREMAN Ingrid",57,"F",217,0,21
"Deinze","44011",2,"N-VA",4,"SOETAERT Paul",65,"M",527,1,4
"Deinze","44011",2,"N-VA",12,"SAMYN Martien",65,"F",311,0,6
"Deinze","44011",2,"N-VA",27,"DE NEVE Eric",66,"M",266,0,10
"Deinze","44011",2,"N-VA",24,"MERCKX Rita",69,"F",226,0,18
"Deinze","44011",2,"N-VA",29,"DECALUWÉ Geert",69,"M",695,1,3
"Deinze","44011",1,"Open Vld+",25,"MINNENS Tess",20,"F",405,0,5
"Deinze","44011",1,"Open Vld+",21,"GALLE Melissa",21,"F",231,0,17
"Deinze","44011",1,"Open Vld+",20,"KIESEL Pieter",22,"M",168,0,22
"Deinze","44011",1,"Open Vld+",26,"VANDEKERCKHOVE Bart",24,"M",366,0,8
