"CODE"	"FRANSE BENAMING"	"NEDERLANDSE BENAMING"	"DUITSE BENAMING"	"BEGINDATUM"	"EINDDATUM"
"10000"	"Pr.Anvers"	"Pr.Antwerpen"	"Pr.Antwerpen"	"01.01.0001"	"31.12.9999"
"11001"	"-"	"Aartselaar"	"-"	"01.01.0001"	"31.12.9999"
"11002"	"Anvers"	"Antwerpen"	"Antwerpen"	"01.01.0001"	"31.12.9999"
"11003"	"-"	"Berchem (Ant.)"	"-"	"01.01.0001"	"01.01.1983"
"11004"	"-"	"Boechout"	"-"	"01.01.0001"	"31.12.9999"
"11005"	"-"	"Boom"	"-"	"01.01.0001"	"31.12.9999"
"11006"	"-"	"Borgerhout"	"-"	"01.01.0001"	"01.01.1983"
"11007"	"-"	"Borsbeek"	"-"	"01.01.0001"	"31.12.9999"
"11008"	"-"	"Brasschaat"	"-"	"01.01.0001"	"31.12.9999"
"11009"	"-"	"Brecht"	"-"	"01.01.0001"	"31.12.9999"
"11010"	"-"	"Broechem"	"-"	"01.01.0001"	"03.01.1977"
"11011"	"-"	"Burcht"	"-"	"01.01.0001"	"03.01.1977"
"11012"	"-"	"Deurne (Ant.)"	"-"	"01.01.0001"	"01.01.1983"
"11013"	"-"	"Edegem"	"-"	"01.01.0001"	"31.12.9999"
"11014"	"-"	"Ekeren"	"-"	"01.01.0001"	"01.01.1983"
"11015"	"-"	"Emblem"	"-"	"01.01.0001"	"03.01.1977"
"11016"	"-"	"Essen"	"-"	"01.01.0001"	"31.12.9999"
"11017"	"-"	"Halle (Kempen)"	"-"	"01.01.0001"	"02.01.1977"
"11018"	"-"	"Hemiksem"	"-"	"01.01.0001"	"31.12.9999"
"11019"	"-"	"Hoboken"	"-"	"01.01.0001"	"01.01.1983"
"11020"	"-"	"Hoevenen"	"-"	"01.01.0001"	"03.01.1977"
"11021"	"-"	"Hove"	"-"	"01.01.0001"	"31.12.9999"
"11022"	"-"	"Kalmthout"	"-"	"01.01.0001"	"31.12.9999"
"11023"	"-"	"Kapellen"	"-"	"01.01.0001"	"31.12.9999"
"11024"	"-"	"Kontich"	"-"	"01.01.0001"	"31.12.9999"
"11025"	"-"	"Lint"	"-"	"01.01.0001"	"31.12.9999"
"11026"	"-"	"Loenhout"	"-"	"01.01.0001"	"02.01.1977"
"11027"	"-"	"Massenhoven"	"-"	"01.01.0001"	"01.01.1977"
"11028"	"-"	"Merksem"	"-"	"01.01.0001"	"01.01.1983"
"11029"	"-"	"Mortsel"	"-"	"01.01.0001"	"31.12.9999"
"11030"	"-"	"Niel"	"-"	"01.01.0001"	"31.12.9999"
"11031"	"-"	"Oelegem"	"-"	"01.01.0001"	"03.01.1977"
"11032"	"-"	"Oostmalle"	"-"	"01.01.0001"	"02.01.1977"
"11033"	"-"	"Pulderbos"	"-"	"01.01.0001"	"01.01.1977"
"11034"	"-"	"Pulle"	"-"	"01.01.0001"	"01.01.1977"
"11035"	"-"	"Ranst"	"-"	"01.01.0001"	"31.12.9999"
"11036"	"-"	"Reet"	"-"	"01.01.0001"	"02.01.1977"
"11037"	"-"	"Rumst"	"-"	"01.01.0001"	"31.12.9999"
"11038"	"-"	"Schelle"	"-"	"01.01.0001"	"31.12.9999"
"11039"	"-"	"Schilde"	"-"	"01.01.0001"	"31.12.9999"
"11040"	"-"	"Schoten"	"-"	"01.01.0001"	"31.12.9999"
"11041"	"-"	"s Gravenwezel"	"-"	"01.01.0001"	"02.01.1977"
"11042"	"-"	"Sint-Job-in-'t-Goor"	"-"	"01.01.0001"	"01.01.1977"
"11043"	"-"	"Sint-Lenaarts"	"-"	"01.01.0001"	"01.01.1977"
"11044"	"-"	"Stabroek"	"-"	"01.01.0001"	"31.12.9999"
"11045"	"-"	"Terhagen"	"-"	"01.01.0001"	"02.01.1977"
"11046"	"-"	"Viersel"	"-"	"01.01.0001"	"01.01.1977"
"11047"	"-"	"Vremde"	"-"	"01.01.0001"	"03.01.1977"
"11048"	"-"	"Waarloos"	"-"	"01.01.0001"	"03.01.1977"
"11049"	"-"	"Westmalle"	"-"	"01.01.0001"	"19.10.1979"
"11050"	"-"	"Wijnegem"	"-"	"01.01.0001"	"31.12.9999"
"11051"	"-"	"Wilrijk"	"-"	"01.01.0001"	"01.01.1983"
"11052"	"-"	"Wommelgem"	"-"	"01.01.0001"	"31.12.9999"
"11053"	"-"	"Wuustwezel"	"-"	"01.01.0001"	"31.12.9999"
"11054"	"-"	"Zandhoven"	"-"	"01.01.0001"	"31.12.9999"
"11055"	"-"	"Zoersel"	"-"	"01.01.0001"	"31.12.9999"
"11056"	"-"	"Zwijndrecht"	"-"	"01.01.0001"	"31.12.9999"
"11057"	"-"	"Malle"	"-"	"19.10.1979"	"31.12.9999"
"11202"	"Anvers(district 2)"	"Antwerpen(district 2)"	"Antwerpen(Distrikt 2)"	"01.01.0001"	"31.12.9999"
"11210"	"Brecht(district 2)"	"Brecht(district 2)"	"Brecht(Distrikt 2)"	"01.01.0001"	"31.12.9999"
"11212"	"Anvers(Berendrecht)"	"Antwerpen(Berendrecht)"	"Antwerpen(Berendrecht)"	"01.01.0001"	"31.12.9999"
"11222"	"Anvers(Zandvliet)"	"Antwerpen(Zandvliet)"	"Antwerpen(Zandvliet)"	"01.01.0001"	"31.12.9999"
"11223"	"Anvers (Berendrecht-Zandvliet-Lillo)"	"Antwerpen (Berendrecht-Zandvliet-Lillo)"	"Antwerpen (Berendrecht-Zandvliet-Lillo)"	"01.01.0001"	"31.12.9999"
"11232"	"Anvers(Berchem)"	"Antwerpen(Berchem)"	"Antwerpen(Berchem)"	"01.01.0001"	"31.12.9999"
"11242"	"Anvers(Borgerhout)"	"Antwerpen(Borgerhout)"	"Antwerpen(Borgerhout)"	"01.01.0001"	"31.12.9999"
"11252"	"Anvers(Deurne)"	"Antwerpen(Deurne)"	"Antwerpen(Deurne)"	"01.01.0001"	"31.12.9999"
"11262"	"Anvers(Ekeren)"	"Antwerpen(Ekeren)"	"Antwerpen(Ekeren)"	"01.01.0001"	"31.12.9999"
"11272"	"Anvers(Hoboken)"	"Antwerpen(Hoboken)"	"Antwerpen(Hoboken)"	"01.01.0001"	"31.12.9999"
"11282"	"Anvers(Merksem)"	"Antwerpen(Merksem)"	"Antwerpen(Merksem)"	"01.01.0001"	"31.12.9999"
"11292"	"Anvers(Wilrijk)"	"Antwerpen(Wilrijk)"	"Antwerpen(Wilrijk)"	"01.01.0001"	"31.12.9999"
"11302"	"Anvers(district 3)"	"Antwerpen(district 3)"	"Antwerpen(Distrikt 3)"	"01.01.0001"	"31.12.9999"
"11402"	"Anvers(district 4)"	"Antwerpen(district 4)"	"Antwerpen(Distrikt 4)"	"01.01.0001"	"31.12.9999"
"11501"	"-"	"Austruweel"	"-"	"01.01.0001"	"22.03.1929"
"11502"	"Anvers(district 5)"	"Antwerpen(district 5)"	"Antwerpen(Distrikt 5)"	"01.01.0001"	"31.12.9999"
"11503"	"-"	"Deurne-Borgerhout"	"-"	"01.01.0001"	"01.01.1900"
"11504"	"-"	"Lillo"	"-"	"01.01.0001"	"22.03.1958"
"11505"	"-"	"Oorderen"	"-"	"01.01.0001"	"22.03.1929"
"11506"	"Wilmarsdonck"	"Wilmarsdonk"	"-"	"01.01.0001"	"22.03.1929"
"11507"	"-"	"Zandvliet"	"-"	"01.01.0001"	"22.03.1958"
"11508"	"-"	"Berendrecht"	"-"	"01.01.0001"	"22.03.1958"
"12001"	"-"	"Beerzel"	"-"	"01.01.0001"	"02.01.1977"
"12002"	"-"	"Berlaar"	"-"	"01.01.0001"	"31.12.9999"
"12003"	"-"	"Bevel"	"-"	"01.01.0001"	"24.02.1977"
"12004"	"-"	"Blaasveld"	"-"	"01.01.0001"	"01.01.1977"
"12005"	"-"	"Bonheiden"	"-"	"01.01.0001"	"31.12.9999"
"12006"	"-"	"Booischot"	"-"	"01.01.0001"	"01.01.1977"
"12007"	"-"	"Bornem"	"-"	"01.01.0001"	"31.12.9999"
"12008"	"-"	"Breendonk"	"-"	"01.01.0001"	"01.01.1977"
"12009"	"-"	"Duffel"	"-"	"01.01.0001"	"31.12.9999"
"12010"	"-"	"Gestel"	"-"	"01.01.0001"	"12.10.1965"
"12011"	"-"	"Hallaar"	"-"	"01.01.0001"	"01.01.1977"
"12012"	"-"	"Heffen"	"-"	"01.01.0001"	"02.01.1977"
"12013"	"-"	"Heindonk"	"-"	"01.01.0001"	"01.01.1977"
"12014"	"-"	"Heist-op-den-Berg"	"-"	"01.01.0001"	"31.12.9999"
"12015"	"-"	"Hingene"	"-"	"01.01.0001"	"01.01.1977"
"12016"	"-"	"Hombeek"	"-"	"01.01.0001"	"02.01.1977"
"12017"	"-"	"Itegem"	"-"	"01.01.0001"	"01.01.1977"
"12018"	"-"	"Kessel"	"-"	"01.01.0001"	"24.02.1977"
"12019"	"-"	"Koningshooikt"	"-"	"01.01.0001"	"02.01.1977"
"12020"	"-"	"Leest"	"-"	"01.01.0001"	"02.01.1977"
"12021"	"Lierre"	"Lier"	"Lier"	"01.01.0001"	"31.12.9999"
"12022"	"-"	"Liezele"	"-"	"01.01.0001"	"01.01.1977"
"12023"	"-"	"Lippelo"	"-"	"01.01.0001"	"01.01.1977"
"12024"	"-"	"Mariekerke"	"-"	"01.01.0001"	"01.01.1977"
"12025"	"Malines"	"Mechelen"	"Mechelen"	"01.01.0001"	"31.12.9999"
"12026"	"-"	"Nijlen"	"-"	"01.01.0001"	"31.12.9999"
"12027"	"-"	"Onze-Lieve-Vrouw-Waver"	"-"	"01.01.0001"	"02.01.1977"
"12028"	"-"	"Oppuurs"	"-"	"01.01.0001"	"01.01.1977"
"12029"	"-"	"Putte"	"-"	"01.01.0001"	"31.12.9999"
"12030"	"-"	"Puurs"	"-"	"01.01.0001"	"31.12.9999"
"12031"	"-"	"Rijmenam"	"-"	"01.01.0001"	"02.01.1977"
"12032"	"-"	"Ruisbroek (Ant.)"	"-"	"01.01.0001"	"01.01.1977"
"12033"	"-"	"Schriek"	"-"	"01.01.0001"	"01.01.1977"
"12034"	"-"	"Sint-Amands"	"-"	"01.01.0001"	"31.12.9999"
"12035"	"-"	"Sint-Katelijne-Waver"	"-"	"01.01.0001"	"31.12.9999"
"12036"	"-"	"Tisselt"	"-"	"01.01.0001"	"01.01.1977"
"12037"	"-"	"Walem"	"-"	"01.01.0001"	"02.01.1977"
"12038"	"-"	"Weert"	"-"	"01.01.0001"	"01.01.1977"
"12039"	"-"	"Wiekevorst"	"-"	"01.01.0001"	"01.01.1977"
"12040"	"-"	"Willebroek"	"-"	"01.01.0001"	"31.12.9999"
"13001"	"-"	"Arendonk"	"-"	"01.01.0001"	"31.12.9999"
"13002"	"Baerle-Duc"	"Baarle-Hertog"	"Baarle-Hertog"	"01.01.0001"	"31.12.9999"
"13003"	"-"	"Balen"	"-"	"01.01.0001"	"31.12.9999"
"13004"	"-"	"Beerse"	"-"	"01.01.0001"	"31.12.9999"
"13005"	"-"	"Bouwel"	"-"	"01.01.0001"	"01.01.1977"
"13006"	"-"	"Dessel"	"-"	"01.01.0001"	"31.12.9999"
"13007"	"-"	"Eindhout"	"-"	"01.01.0001"	"03.01.1977"
"13008"	"-"	"Geel"	"-"	"01.01.0001"	"31.12.9999"
"13009"	"-"	"Gierle"	"-"	"01.01.0001"	"01.01.1977"
"13010"	"-"	"Grobbendonk"	"-"	"01.01.0001"	"31.12.9999"
"13011"	"-"	"Herentals"	"-"	"01.01.0001"	"31.12.9999"
"13012"	"-"	"Herenthout"	"-"	"01.01.0001"	"31.12.9999"
"13013"	"-"	"Herselt"	"-"	"01.01.0001"	"31.12.9999"
"13014"	"-"	"Hoogstraten"	"-"	"01.01.0001"	"31.12.9999"
"13015"	"-"	"Houtvenne"	"-"	"01.01.0001"	"01.01.1977"
"13016"	"-"	"Hulshout"	"-"	"01.01.0001"	"31.12.9999"
"13017"	"-"	"Kasterlee"	"-"	"01.01.0001"	"31.12.9999"
"13018"	"-"	"Lichtaart"	"-"	"01.01.0001"	"01.01.1977"
"13019"	"-"	"Lille"	"-"	"01.01.0001"	"31.12.9999"
"13020"	"-"	"Meer"	"-"	"01.01.0001"	"30.06.1977"
"13021"	"-"	"Meerhout"	"-"	"01.01.0001"	"31.12.9999"
"13022"	"-"	"Meerle"	"-"	"01.01.0001"	"30.06.1977"
"13023"	"-"	"Merksplas"	"-"	"01.01.0001"	"31.12.9999"
"13024"	"-"	"Minderhout"	"-"	"01.01.0001"	"30.06.1977"
"13025"	"-"	"Mol"	"-"	"01.01.0001"	"31.12.9999"
"13026"	"-"	"Morkhoven"	"-"	"01.01.0001"	"01.01.1977"
"13027"	"-"	"Noorderwijk"	"-"	"01.01.0001"	"01.01.1977"
"13028"	"-"	"Oevel"	"-"	"01.01.0001"	"03.01.1977"
"13029"	"-"	"Olen"	"-"	"01.01.0001"	"31.12.9999"
"13030"	"-"	"Olmen"	"-"	"01.01.0001"	"09.08.1977"
"13031"	"-"	"Oud-Turnhout"	"-"	"01.01.0001"	"31.12.9999"
"13032"	"-"	"Poederlee"	"-"	"01.01.0001"	"01.01.1977"
"13033"	"-"	"Poppel"	"-"	"01.01.0001"	"03.01.1977"
"13034"	"-"	"Ramsel"	"-"	"01.01.0001"	"30.06.1977"
"13035"	"-"	"Ravels"	"-"	"01.01.0001"	"31.12.9999"
"13036"	"-"	"Retie"	"-"	"01.01.0001"	"31.12.9999"
"13037"	"-"	"Rijkevorsel"	"-"	"01.01.0001"	"31.12.9999"
"13038"	"-"	"Tielen"	"-"	"01.01.0001"	"01.01.1977"
"13039"	"-"	"Tongerlo (Ant.)"	"-"	"01.01.0001"	"09.03.1971"
"13040"	"-"	"Turnhout"	"-"	"01.01.0001"	"31.12.9999"
"13041"	"-"	"Varendonk"	"-"	"01.01.0001"	"30.09.1971"
"13042"	"-"	"Veerle"	"-"	"01.01.0001"	"03.01.1977"
"13043"	"-"	"Vlimmeren"	"-"	"01.01.0001"	"02.01.1977"
"13044"	"-"	"Vorselaar"	"-"	"01.01.0001"	"31.12.9999"
"13045"	"-"	"Vorst (Vl.)"	"-"	"01.01.0001"	"03.01.1977"
"13046"	"-"	"Vosselaar"	"-"	"01.01.0001"	"31.12.9999"
"13047"	"-"	"Wechelderzande"	"-"	"01.01.0001"	"01.01.1977"
"13048"	"-"	"Weelde"	"-"	"01.01.0001"	"03.01.1977"
"13049"	"-"	"Westerlo"	"-"	"01.01.0001"	"31.12.9999"
"13050"	"-"	"Westmeerbeek"	"-"	"01.01.0001"	"01.01.1977"
"13051"	"-"	"Wortel"	"-"	"01.01.0001"	"30.06.1977"
"13052"	"-"	"Zoerle-Parwijs"	"-"	"01.01.0001"	"09.03.1971"
"13053"	"-"	"Laakdal"	"-"	"03.01.1977"	"31.12.9999"
"20000"	"Pr.Brabant"	"Pr.Brabant"	"Pr.Brabant"	"01.01.0001"	"31.12.9999"
"20001"	"Pr. Brabant flamand"	"Pr.Vlaams-Brabant"	"Pr. Flämisch-Brabant"	"01.01.0001"	"31.12.9999"
"20002"	"Pr. Brabant wallon"	"Pr.Waals-Brabant"	"Pr. Wallonisch-Brabant"	"01.01.0001"	"31.12.9999"
"21000"	"Région de Bruxelles-Capitale"	"Brussels Hoofdstedelijk Gewest"	"Brüsseler Region"	"01.01.0001"	"31.12.9999"
"21001"	"Anderlecht"	"Anderlecht"	"-"	"01.01.0001"	"31.12.9999"
"21002"	"Auderghem"	"Oudergem"	"-"	"01.01.0001"	"31.12.9999"
"21003"	"Berchem-Sainte-Agathe"	"Sint-Agatha-Berchem"	"-"	"01.01.0001"	"31.12.9999"
"21004"	"Bruxelles"	"Brussel"	"-"	"01.01.0001"	"31.12.9999"
"21005"	"Etterbeek"	"Etterbeek"	"-"	"01.01.0001"	"31.12.9999"
"21006"	"Evere"	"Evere"	"-"	"01.01.0001"	"31.12.9999"
"21007"	"Forest"	"Vorst"	"-"	"01.01.0001"	"31.12.9999"
"21008"	"Ganshoren"	"Ganshoren"	"-"	"01.01.0001"	"31.12.9999"
"21009"	"Ixelles"	"Elsene"	"-"	"01.01.0001"	"31.12.9999"
"21010"	"Jette"	"Jette"	"-"	"01.01.0001"	"31.12.9999"
"21011"	"Koekelberg"	"Koekelberg"	"-"	"01.01.0001"	"31.12.9999"
"21012"	"Molenbeek-Saint-Jean"	"Sint-Jans-Molenbeek"	"-"	"01.01.0001"	"31.12.9999"
"21013"	"Saint-Gilles"	"Sint-Gillis (bij-Brussel)"	"-"	"01.01.0001"	"31.12.9999"
"21014"	"Saint-Josse-ten-Noode"	"Sint-Joost-ten-Node"	"-"	"01.01.0001"	"31.12.9999"
"21015"	"Schaerbeek"	"Schaarbeek"	"-"	"01.01.0001"	"31.12.9999"
"21016"	"Uccle"	"Ukkel"	"-"	"01.01.0001"	"31.12.9999"
"21017"	"Watermael-Boitsfort"	"Watermaal-Bosvoorde"	"-"	"01.01.0001"	"31.12.9999"
"21018"	"Woluwe-Saint-Lambert"	"Sint-Lambrechts-Woluwe"	"-"	"01.01.0001"	"31.12.9999"
"21019"	"Woluwe-Saint-Pierre"	"Sint-Pieters-Woluwe"	"-"	"01.01.0001"	"31.12.9999"
"21044"	"Bruxelles(Etra.)"	"Brussel(Vr.)"	"-"	"01.01.0001"	"31.12.9999"
"21045"	"Bruxelles II"	"Brussel II"	"-"	"01.01.0001"	"31.12.9999"
"21204"	"Bruxelles(district 2)"	"Brussel(district 2)"	"Brussel(Distrikt 2)"	"01.01.0001"	"31.12.9999"
"21501"	"Haren"	"Haren"	"-"	"01.01.0001"	"12.04.1921"
"21502"	"Laeken"	"Laken"	"-"	"01.01.0001"	"12.04.1921"
"21503"	"Neder-Over-Heembeek"	"Neder-Over-Heembeek"	"-"	"01.01.0001"	"12.04.1921"
"22000"	"Brabant flamand"	"Vlaams-Brabant"	"Flämisch-Brabant"	"01.01.0001"	"31.12.9999"
"23001"	"-"	"Alsemberg"	"-"	"01.01.0001"	"02.01.1977"
"23002"	"-"	"Asse"	"-"	"01.01.0001"	"31.12.9999"
"23003"	"-"	"Beersel"	"-"	"01.01.0001"	"31.12.9999"
"23004"	"Brages"	"Beert"	"Beert"	"01.01.0001"	"03.01.1977"
"23005"	"-"	"Beigem"	"-"	"01.01.0001"	"03.01.1977"
"23006"	"-"	"Bekkerzeel"	"-"	"01.01.0001"	"02.01.1977"
"23007"	"-"	"Bellingen"	"-"	"01.01.0001"	"03.01.1977"
"23008"	"-"	"Berg (Brab.)"	"-"	"01.01.0001"	"02.01.1977"
"23009"	"Biévène"	"Bever"	"-"	"01.01.0001"	"31.12.9999"
"23010"	"-"	"Bogaarden"	"-"	"01.01.0001"	"03.01.1977"
"23011"	"-"	"Borchtlombeek"	"-"	"01.01.0001"	"03.01.1977"
"23012"	"-"	"Brussegem"	"-"	"01.01.0001"	"24.03.1977"
"23013"	"-"	"Buizingen"	"-"	"01.01.0001"	"01.01.1977"
"23014"	"-"	"Buken"	"-"	"01.01.0001"	"02.01.1977"
"23015"	"-"	"Diegem"	"-"	"01.01.0001"	"02.01.1977"
"23016"	"-"	"Dilbeek"	"-"	"01.01.0001"	"31.12.9999"
"23017"	"Tourneppe"	"Dworp"	"Dworp"	"01.01.0001"	"02.01.1977"
"23018"	"-"	"Elewijt"	"-"	"01.01.0001"	"01.01.1977"
"23019"	"-"	"Elingen"	"-"	"01.01.0001"	"03.01.1977"
"23020"	"-"	"Eppegem"	"-"	"01.01.0001"	"01.01.1977"
"23021"	"-"	"Essene"	"-"	"01.01.0001"	"01.01.1977"
"23022"	"-"	"Gaasbeek"	"-"	"01.01.0001"	"01.01.1977"
"23023"	"Gammerages"	"Galmaarden"	"Galmaarden"	"01.01.0001"	"31.12.9999"
"23024"	"-"	"Gooik"	"-"	"01.01.0001"	"31.12.9999"
"23025"	"-"	"Grimbergen"	"-"	"01.01.0001"	"31.12.9999"
"23026"	"-"	"Groot-Bijgaarden"	"-"	"01.01.0001"	"02.01.1977"
"23027"	"Hal"	"Halle"	"Halle"	"01.01.0001"	"31.12.9999"
"23028"	"-"	"Hamme (Brab.)"	"-"	"01.01.0001"	"01.01.1977"
"23029"	"-"	"Heikruis"	"-"	"01.01.0001"	"03.01.1977"
"23030"	"-"	"Hekelgem"	"-"	"01.01.0001"	"20.09.1980"
"23031"	"-"	"Herfelingen"	"-"	"01.01.0001"	"28.04.1977"
"23032"	"-"	"Herne"	"-"	"01.01.0001"	"31.12.9999"
"23033"	"-"	"Hoeilaart"	"-"	"01.01.0001"	"31.12.9999"
"23034"	"-"	"Hofstade (Brab.)"	"-"	"01.01.0001"	"01.01.1977"
"23035"	"-"	"Huizingen"	"-"	"01.01.0001"	"02.01.1977"
"23036"	"-"	"Humbeek"	"-"	"01.01.0001"	"03.01.1977"
"23037"	"-"	"Itterbeek"	"-"	"01.01.0001"	"02.01.1977"
"23038"	"-"	"Kampenhout"	"-"	"01.01.0001"	"31.12.9999"
"23039"	"-"	"Kapelle-op-den-Bos"	"-"	"01.01.0001"	"31.12.9999"
"23040"	"-"	"Kester"	"-"	"01.01.0001"	"03.01.1977"
"23041"	"-"	"Kobbegem"	"-"	"01.01.0001"	"02.01.1977"
"23042"	"-"	"Leerbeek"	"-"	"01.01.0001"	"03.01.1977"
"23043"	"-"	"Lembeek"	"-"	"01.01.0001"	"01.01.1977"
"23044"	"-"	"Liedekerke"	"-"	"01.01.0001"	"31.12.9999"
"23045"	"-"	"Londerzeel"	"-"	"01.01.0001"	"31.12.9999"
"23046"	"-"	"Lot"	"-"	"01.01.0001"	"02.01.1977"
"23047"	"-"	"Machelen (Brab.)"	"-"	"01.01.0001"	"31.12.9999"
"23048"	"-"	"Malderen"	"-"	"01.01.0001"	"01.01.1977"
"23049"	"-"	"Mazenzele"	"-"	"01.01.0001"	"01.01.1977"
"23050"	"-"	"Meise"	"-"	"01.01.0001"	"31.12.9999"
"23051"	"-"	"Melsbroek"	"-"	"01.01.0001"	"01.01.1977"
"23052"	"-"	"Merchtem"	"-"	"01.01.0001"	"31.12.9999"
"23053"	"-"	"Mollem"	"-"	"01.01.0001"	"02.01.1977"
"23054"	"-"	"Muizen"	"-"	"01.01.0001"	"02.01.1977"
"23055"	"-"	"Nederokkerzeel"	"-"	"01.01.0001"	"02.01.1977"
"23056"	"-"	"Nieuwenrode"	"-"	"01.01.0001"	"03.01.1977"
"23057"	"-"	"Nossegem"	"-"	"01.01.0001"	"02.01.1977"
"23058"	"-"	"Oetingen"	"-"	"01.01.0001"	"03.01.1977"
"23059"	"-"	"Onze-Lieve-Vrouw-Lombeek"	"-"	"01.01.0001"	"02.01.1965"
"23060"	"-"	"Opwijk"	"-"	"01.01.0001"	"31.12.9999"
"23061"	"-"	"Oudenaken"	"-"	"01.01.0001"	"02.01.1977"
"23062"	"-"	"Overijse"	"-"	"01.01.0001"	"31.12.9999"
"23063"	"-"	"Pamel"	"-"	"01.01.0001"	"02.01.1965"
"23064"	"-"	"Pepingen"	"-"	"01.01.0001"	"31.12.9999"
"23065"	"-"	"Perk"	"-"	"01.01.0001"	"01.01.1977"
"23066"	"-"	"Peutie"	"-"	"01.01.0001"	"06.01.1977"
"23067"	"-"	"Ramsdonk"	"-"	"01.01.0001"	"03.01.1977"
"23068"	"-"	"Relegem"	"-"	"01.01.0001"	"02.01.1977"
"23069"	"-"	"Ruisbroek (Brab.)"	"-"	"01.01.0001"	"02.01.1977"
"23070"	"-"	"Schepdaal"	"-"	"01.01.0001"	"02.01.1977"
"23071"	"-"	"Sint-Katherina-Lombeek"	"-"	"01.01.0001"	"02.01.1977"
"23072"	"-"	"Sint-Kwintens-Lennik"	"-"	"01.01.0001"	"01.01.1977"
"23073"	"-"	"Sint-Laureins-Berchem"	"-"	"01.01.0001"	"02.01.1977"
"23074"	"-"	"Sint-Martens-Bodegem"	"-"	"01.01.0001"	"02.01.1977"
"23075"	"-"	"Sint-Martens-Lennik"	"-"	"01.01.0001"	"01.01.1977"
"23076"	"Saint-Pierre-Capelle"	"Sint-Pieters-Kapelle"	"Sint-Pieters-Kapelle"	"01.01.0001"	"28.04.1977"
"23077"	"-"	"Sint-Pieters-Leeuw"	"-"	"01.01.0001"	"31.12.9999"
"23078"	"Woluwe-Saint-Etienne"	"Sint-Stevens-Woluwe"	"Sint-Stevens-Woluwe"	"01.01.0001"	"02.01.1977"
"23079"	"-"	"Sint-Ulriks-Kapelle"	"-"	"01.01.0001"	"02.01.1977"
"23080"	"-"	"Steenhuffel"	"-"	"01.01.0001"	"01.01.1977"
"23081"	"-"	"Steenokkerzeel"	"-"	"01.01.0001"	"31.12.9999"
"23082"	"-"	"Sterrebeek"	"-"	"01.01.0001"	"02.01.1977"
"23083"	"-"	"Strijtem"	"-"	"01.01.0001"	"02.01.1965"
"23084"	"-"	"Strombeek-Bever"	"-"	"01.01.0001"	"03.01.1977"
"23085"	"-"	"Teralfene"	"-"	"01.01.0001"	"01.01.1977"
"23086"	"-"	"Ternat"	"-"	"01.01.0001"	"31.12.9999"
"23087"	"-"	"Tollembeek"	"-"	"01.01.0001"	"02.01.1977"
"23088"	"Vilvorde"	"Vilvoorde"	"Vilvoorde"	"01.01.0001"	"31.12.9999"
"23089"	"-"	"Vlezenbeek"	"-"	"01.01.0001"	"02.01.1977"
"23090"	"-"	"Vollezele"	"-"	"01.01.0001"	"02.01.1977"
"23091"	"-"	"Wambeek"	"-"	"01.01.0001"	"02.01.1977"
"23092"	"-"	"Weerde"	"-"	"01.01.0001"	"01.01.1977"
"23093"	"-"	"Wolvertem"	"-"	"01.01.0001"	"24.03.1977"
"23094"	"-"	"Zaventem"	"-"	"01.01.0001"	"31.12.9999"
"23095"	"-"	"Zellik"	"-"	"01.01.0001"	"02.01.1977"
"23096"	"-"	"Zemst"	"-"	"01.01.0001"	"31.12.9999"
"23097"	"-"	"Roosdaal"	"-"	"02.01.1965"	"31.12.9999"
"23098"	"-"	"Drogenbos"	"-"	"01.01.0001"	"31.12.9999"
"23099"	"-"	"Kraainem"	"-"	"01.01.0001"	"31.12.9999"
"23100"	"-"	"Linkebeek"	"-"	"01.01.0001"	"31.12.9999"
"23101"	"Rhode-Saint-Genèse"	"Sint-Genesius-Rode"	"-"	"01.01.0001"	"31.12.9999"
"23102"	"-"	"Wemmel"	"-"	"01.01.0001"	"31.12.9999"
"23103"	"-"	"Wezembeek-Oppem"	"-"	"01.01.0001"	"31.12.9999"
"23104"	"-"	"Lennik"	"-"	"01.01.1977"	"31.12.9999"
"23105"	"-"	"Affligem"	"-"	"01.01.0001"	"31.12.9999"
"24001"	"-"	"Aarschot"	"-"	"01.01.0001"	"31.12.9999"
"24002"	"-"	"Assent"	"-"	"01.01.0001"	"03.01.1977"
"24003"	"-"	"Attenhoven"	"-"	"01.01.0001"	"02.01.1977"
"24004"	"-"	"Attenrode"	"-"	"01.01.0001"	"01.01.1977"
"24005"	"-"	"Averbode"	"-"	"01.01.0001"	"02.01.1977"
"24006"	"-"	"Baal"	"-"	"01.01.0001"	"03.01.1977"
"24007"	"-"	"Begijnendijk"	"-"	"01.01.0001"	"31.12.9999"
"24008"	"-"	"Bekkevoort"	"-"	"01.01.0001"	"31.12.9999"
"24009"	"-"	"Bertem"	"-"	"01.01.0001"	"31.12.9999"
"24010"	"-"	"Betekom"	"-"	"01.01.0001"	"03.01.1977"
"24011"	"-"	"Bierbeek"	"-"	"01.01.0001"	"31.12.9999"
"24012"	"-"	"Binkom"	"-"	"01.01.0001"	"01.01.1977"
"24013"	"-"	"Blanden"	"-"	"01.01.0001"	"22.02.1977"
"24014"	"-"	"Boortmeerbeek"	"-"	"01.01.0001"	"31.12.9999"
"24015"	"-"	"Bost"	"-"	"01.01.0001"	"01.01.1971"
"24016"	"-"	"Boutersem"	"-"	"01.01.0001"	"31.12.9999"
